年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,投票日,告知日,定数,候補者数,有権者数,投票率%,投票者数,得票率%
2011,渋谷,当,1632.000 ,五十嵐　千代子,いがらし　ちよこ,57,女,共産,現,政党役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.410 
2011,渋谷,当,1563.000 ,植野　修,うえの　おさむ,61,男,公明,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.308 
2011,渋谷,当,1561.000 ,木村　正義,きむら　まさよし,68,男,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.305 
2011,渋谷,当,1559.000 ,広瀬　誠,ひろせ　まこと,61,男,公明,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.303 
2011,渋谷,当,1487.000 ,田中　正也,たなか　まさや,49,男,共産,新,政党役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.196 
2011,渋谷,当,1464.000 ,菅野　茂,すがの　しげる,63,男,共産,現,政党役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.162 
2011,渋谷,当,1455.455 ,佐藤　真理,さとう　まり,59,女,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.150 
2011,渋谷,当,1449.000 ,栗谷　順彦,くりや　よしひこ,54,男,公明,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.140 
2011,渋谷,当,1445.000 ,鈴木　建邦,すずき　けんぽう,36,男,民主,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.134 
2011,渋谷,当,1443.000 ,古川　斗記男,ふるかわ　ときお,57,男,公明,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.131 
2011,渋谷,当,1424.000 ,堀切　稔仁,ほりきり　ねんじん,42,男,渋谷オンブズマン,新,自営業,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.103 
2011,渋谷,当,1403.000 ,久永　薫,ひさなが　かおる,48,女,公明,新,無職,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.072 
2011,渋谷,当,1381.000 ,苫　孝二,とま　こうじ,60,男,共産,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",2.040 
2011,渋谷,当,1350.000 ,新保　久美子,しんぽ　くみこ,62,女,共産,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.994 
2011,渋谷,当,1318.000 ,牛尾　真己,うしお　まさみ,53,男,共産,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.947 
2011,渋谷,当,1237.000 ,治田　学,はるた　まなぶ,40,男,民主,新,無職,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.827 
2011,渋谷,当,1223.000 ,芦沢　一明,あしざわ　かずあき,46,男,民主,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.806 
2011,渋谷,当,1206.000 ,浜田　浩樹,はまだ　ひろき,33,男,民主,現,会社員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.781 
2011,渋谷,当,1161.000 ,佐々木　弘明,ささき　ひろあき,48,男,民主,新,政党役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.715 
2011,渋谷,当,1135.000 ,小柳　政也,こやなぎ　まさや,44,男,みんな,新,政党支部役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.676 
2011,渋谷,落,1134.000 ,松岡　定俊,まつおか　さだとし,56,男,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.675 
2011,渋谷,落,1128.000 ,中谷　琢也,なかたに　たくや,49,男,自民,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.666 
2011,渋谷,落,1081.580 ,小林　清光,こばやし　きよみつ,62,男,自民,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.597 
2011,渋谷,落,971.521 ,小林　真美子,こばやし　まみこ,33,女,民主,新,オペラ歌手,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.435 
2011,渋谷,落,963.000 ,東　敦子,あづま　あつこ,67,女,無所属,現,区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.422 
2011,渋谷,落,920.000 ,金井　義忠,かない　よしただ,60,男,無所属,現,会社役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.359 
2011,渋谷,落,683.619 ,斎藤　貴之,さいとう　たかゆき,35,男,自民,新,不動産会社経営,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.010 
2011,渋谷,落,677.000 ,岩崎　保夫,いわさき　やすお,56,男,民主,現,渋谷区議会議員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",1.000 
2011,渋谷,落,458.000 ,広田　武史,ひろた　たけふみ,58,男,無所属,新,グラフィックデザイナー,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",0.676 
2011,渋谷,落,338.000 ,林　志寿雄,はやし　しずお,57,男,無所属,新,会社役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",0.499 
2011,渋谷,落,220.275 ,伊藤　淳子,いとう　じゅんこ,55,女,無所属,新,コンサルタント,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",0.325 
2011,渋谷,落,164.000 ,永富　裕章,ながとみ　ひろあき,42,男,無所属,新,会社役員,2011/4/24,2011/4/17,34,46,"168,344 ",40.220 ,"67,707.957 ",0.242 
2019,品川,当,6205.403 ,高橋　慎司,,59,男,無所属,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",4.846 
2019,品川,当,6069.000 ,阿部　祐美子,,54,女,立憲,元,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",4.740 
2019,品川,当,3641.546 ,西村　直子,,38,女,自民,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.844 
2019,品川,当,3526.058 ,鈴木　ひろ子,,65,女,共産,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.754 
2019,品川,当,3353.000 ,中塚　亮,,43,男,共産,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.619 
2019,品川,当,3290.000 ,妹尾　麻里,,41,女,無所属,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.569 
2019,品川,当,3163.000 ,筒井　洋介,,39,男,都民ファーストの会,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.470 
2019,品川,当,3053.000 ,阿久津　広王,,45,男,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.384 
2019,品川,当,2980.000 ,金野　孝子,,55,女,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.327 
2019,品川,当,2960.482 ,石田　秀男,,59,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.312 
2019,品川,当,2911.596 ,高橋　伸明,,54,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.274 
2019,品川,当,2910.630 ,鈴木　真澄,,66,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.273 
2019,品川,当,2896.000 ,芹沢　裕次郎,,29,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.262 
2019,品川,当,2844.000 ,松本　常広,,37,男,維新,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.221 
2019,品川,当,2817.000 ,鶴　伸一郎,,43,男,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.200 
2019,品川,当,2711.000 ,西本　貴子,,58,女,無所属,元,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.117 
2019,品川,当,2688.000 ,新妻　佐江子,,53,女,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.099 
2019,品川,当,2669.000 ,木村　健悟,,65,男,無所属,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.084 
2019,品川,当,2588.000 ,奥野　晋治,,62,男,共産,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",2.021 
2019,品川,当,2542.000 ,塚本　芳弘,,55,男,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.985 
2019,品川,当,2532.000 ,国場　雄大,,42,男,NHKから国民を守る党,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.977 
2019,品川,当,2522.000 ,須貝　行宏,,67,男,無所属,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.970 
2019,品川,当,2449.168 ,石田　知広,,43,女,共産,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.913 
2019,品川,当,2427.766 ,鈴木　博,,66,男,無所属,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.896 
2019,品川,当,2392.000 ,若林　広毅,,58,男,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.868 
2019,品川,当,2291.000 ,渡辺　裕一,,45,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.789 
2019,品川,当,2215.000 ,安藤　泰作,,45,男,共産,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.730 
2019,品川,当,2203.000 ,本多　健信,,52,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.720 
2019,品川,当,2200.000 ,湯沢　一貴,,42,男,自民,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.718 
2019,品川,当,2195.863 ,吉田　由美子,,64,女,品川・生活者ネットワーク,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.715 
2019,品川,当,2188.000 ,横山　由香理,,38,女,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.709 
2019,品川,当,2162.000 ,武内　忍,,55,男,公明,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.688 
2019,品川,当,2149.000 ,野館　稔史,,33,男,共産,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.678 
2019,品川,当,2134.000 ,田中　奏香,,37,女,品川・生活者ネットワーク,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.667 
2019,品川,当,2109.000 ,渡部　茂,,52,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.647 
2019,品川,当,1994.000 ,大倉　考裕,,35,男,国民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.557 
2019,品川,当,1933.000 ,松沢　和昌,,43,男,無所属,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.510 
2019,品川,当,1932.000 ,大沢　真一,,60,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.509 
2019,品川,当,1900.000 ,小芝　新,,37,男,自民,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.484 
2019,品川,当,1898.000 ,藤原　正則,,56,男,無所属,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.482 
2019,品川,落,1860.000 ,高野　洋介,,27,男,無所属,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.453 
2019,品川,落,1843.501 ,伊藤　昌宏,,57,男,自民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.440 
2019,品川,落,1822.000 ,松永　吉洋,,37,男,国民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.423 
2019,品川,落,1814.995 ,西村　柳一郎,,41,男,無所属,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.417 
2019,品川,落,1777.000 ,磯部　尚哉,,41,男,立憲,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.388 
2019,品川,落,1707.000 ,宗　和弥,,53,女,共産,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.333 
2019,品川,落,1513.000 ,稲川　貴之,,46,男,国民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",1.182 
2019,品川,落,1241.000 ,鍬塚　透,,57,男,共産,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",0.969 
2019,品川,落,1074.990 ,石田　慎吾,,39,男,国民,現,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",0.840 
2019,品川,落,871.136 ,吉田　あつみ,,61,女,自由,元,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",0.680 
2019,品川,落,450.856 ,伊藤　慎吾,,57,男,ガンバル,新,,2019/4/21,2019/4/14,40,51,"322,379 ",39.720 ,"128,048.939 ",0.352 
2019,大田,当,10901.000 ,奈須　利江,,57,女,無所属,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",4.255 
2019,大田,当,10081.000 ,奥本　有里,,42,女,都民ファーストの会,新,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",3.935 
2019,大田,当,7794.000 ,湯本　良太郎,,42,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",3.043 
2019,大田,当,6892.191 ,松原　秀典,,71,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",2.690 
2019,大田,当,6047.000 ,平野　春望,,39,男,立憲,新,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",2.361 
2019,大田,当,5913.000 ,小川　あずさ,,59,女,立憲,新,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",2.308 
2019,大田,当,5448.000 ,三沢　清太郎,,47,男,維新,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",2.127 
2019,大田,当,5247.000 ,北沢　潤子,,58,女,大田・生活者ネットワーク,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",2.048 
2019,大田,当,4829.000 ,菅谷　郁恵,,61,女,共産,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.885 
2019,大田,当,4737.000 ,広川　恵美子,,56,女,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.849 
2019,大田,当,4727.000 ,野呂　恵子,,64,女,緑の党,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.845 
2019,大田,当,4631.000 ,犬伏　秀一,,62,男,たちあがれ日本,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.808 
2019,大田,当,4604.000 ,高瀬　三徳,,57,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.797 
2019,大田,当,4562.000 ,伊佐治　剛,,40,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.781 
2019,大田,当,4433.000 ,深川　幹祐,,39,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.730 
2019,大田,当,4396.000 ,馬橋　靖世,,35,男,無所属,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.716 
2019,大田,当,4375.845 ,田中　一吉,,68,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.708 
2019,大田,当,4316.000 ,長野　元祐,,35,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.685 
2019,大田,当,4181.000 ,岡元　由美,,59,女,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.632 
2019,大田,当,4171.000 ,田村　英樹,,50,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.628 
2019,大田,当,4042.808 ,松原　元,,31,男,ガンバル,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.578 
2019,大田,当,4042.000 ,秋成　靖,,51,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.578 
2019,大田,当,4014.000 ,勝亦　聡,,56,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.567 
2019,大田,当,3949.000 ,大橋　武司,,50,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.542 
2019,大田,当,3924.000 ,塩野目　正樹,,56,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.532 
2019,大田,当,3886.000 ,渡司　幸,,56,女,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.517 
2019,大田,当,3860.000 ,清水　菊美,,61,女,共産,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.507 
2019,大田,当,3841.000 ,椿　真一,,55,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.499 
2019,大田,当,3836.000 ,庄嶋　孝広,,44,男,立憲,新,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.497 
2019,大田,当,3799.000 ,大森　昭彦,,66,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.483 
2019,大田,当,3774.000 ,海老沢　圭介,,47,男,自民,元,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.473 
2019,大田,当,3688.000 ,杉山　公一,,63,男,共産,新,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.440 
2019,大田,当,3659.000 ,押見　隆太,,45,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.428 
2019,大田,当,3651.000 ,玉川　英俊,,50,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.425 
2019,大田,当,3646.000 ,高山　雄一,,50,男,自民,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.423 
2011,中央,当,2307.000 ,河井　志帆,かわい　しほ,34,女,みんな,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",5.170 
2011,中央,当,2112.000 ,石島　秀起,いしじま　ひでき,51,男,無所属,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",4.733 
2011,中央,当,1930.652 ,田中　耕太郎,たなか　こうたろう,33,男,みんな,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",4.326 
2011,中央,当,1725.000 ,守本　利雄,もりもと　としお,61,男,民主,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.865 
2011,中央,当,1630.000 ,礒野　忠,いその　ただし,49,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.653 
2011,中央,当,1547.928 ,田中　広一,たなか　こういち,39,男,公明,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.469 
2011,中央,当,1537.000 ,鈴木　久雄,すずき　ひさお,69,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.444 
2011,中央,当,1432.000 ,瓜生　正高,うりう　まさたか,33,男,自民,新,政党支部役員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.209 
2011,中央,当,1427.000 ,山本　理恵,やまもと　りえ,31,女,みんな,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.198 
2011,中央,当,1425.000 ,青木　佳乃,あおき　かの,49,女,みんな,新,英語講師,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.193 
2011,中央,当,1411.000 ,木村　克一,きむら　かついち,53,男,自民,現,会社役員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.162 
2011,中央,当,1347.000 ,植原　恭子,うえはら　やすこ,58,女,公明,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",3.018 
2011,中央,当,1326.000 ,高橋　伸治,たかはし　しんじ,56,男,無所属,現,会社役員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.971 
2011,中央,当,1261.000 ,押田　満理子,おしだ　まりこ,65,女,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.826 
2011,中央,当,1260.131 ,渡部　恵子,わたなべ　けいこ,46,女,無所属,新,水産仲卸業,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.824 
2011,中央,当,1211.000 ,今野　弘美,こんの　ひろみ,51,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.714 
2011,中央,当,1138.000 ,奥村　暁子,おくむら　あきこ,38,女,共産,新,政党職員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.550 
2011,中央,当,1133.550 ,中嶋　寛明,なかじま　ひろあき,63,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.540 
2011,中央,当,1117.000 ,富永　一,とみなが　はじめ,43,男,自民,新,会社役員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.503 
2011,中央,当,1091.000 ,原田　賢一,はらだ　けんいち,63,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.445 
2011,中央,当,1088.449 ,中島　賢治,なかじま　けんじ,54,男,公明,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.439 
2011,中央,当,1074.000 ,染谷　真人,そめや　まこと,50,男,自民,新,会社役員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.407 
2011,中央,当,1058.000 ,墨谷　浩一,すみや　こういち,48,男,公明,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.371 
2011,中央,当,1038.000 ,堀田　弥生,ほった　やよい,44,女,公明,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.326 
2011,中央,当,1028.000 ,志村　孝美,しむら　たかよし,57,男,共産,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.304 
2011,中央,当,990.000 ,小栗　智恵子,おぐり　ちえこ,55,女,共産,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.218 
2011,中央,当,966.868 ,渡部　博年,わたなべ　ひろとし,49,男,無所属,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",2.167 
2011,中央,当,839.000 ,石田　英朗,いしだ　ひでお,64,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.880 
2011,中央,当,835.000 ,増渕　一孝,ますぶち　かずたか,65,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.871 
2011,中央,当,814.000 ,加藤　博司,かとう　ひろし,60,男,共産,新,政党職員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.824 
2011,中央,落,812.000 ,太田　太,おおた　ふとし,39,男,たち日,新,会社顧問,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.820 
2011,中央,落,799.000 ,鷲頭　隆史,わしず　たかし,68,男,自民,現,中央区議会議員,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.790 
2011,中央,落,750.419 ,田中　ゆうか,たなか　ゆうか,44,女,無所属,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.682 
2011,中央,落,625.000 ,佐藤　道子,さとう　みちこ,41,女,自民,新,歯科医師,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",1.401 
2011,中央,落,382.000 ,武田　恭宏,たけだ　やすひろ,53,男,無所属,新,会社非常勤顧問,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",0.856 
2011,中央,落,295.000 ,宮本　晃司,みやもと　こうじ,31,男,無所属,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",0.661 
2011,中央,落,253.000 ,朴沢　重雄,ほおざわ　しげお,60,男,無所属,新,レンタルビデオ店経営,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",0.567 
2011,中央,落,230.000 ,,,39,男,無所属,新,無職,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",0.515 
2011,中央,落,163.000 ,武石　淳,たけいし　すなお,63,男,無所属,新,NPO法人理事,2011/4/24,2011/4/17,30,39,"97,887 ",45.590 ,"44,626.683 ",0.365 
2019,大田,当,3642.000 ,佐藤　伸,,45,男,共産,元,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.422 
2019,大田,当,3571.000 ,須藤　英児,,50,男,無所属,新,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.394 
2019,大田,当,3562.000 ,小峰　由枝,,60,女,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.390 
2019,大田,当,3554.000 ,末安　広明,,46,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.387 
2019,大田,当,3529.000 ,松本　洋之,,60,男,公明,現,,2019/4/21,2019/4/14,50,70,"599,370 ",42.740 ,"256,170.738 ",1.378 
